make,model,engine_size,trim,mileage,transmission_type,reg_year,fuel_type,price
Vauxhall,Corsa,1.8,1.2 Turbo SRi 5dr,"28,919",Manual,2020,Petrol,"£9,999"
Volkswagen,Golf,1.8,2.0 TSI 310 R 5dr 4MOTION DSG,"35,978",Manual,2018,Petrol,"£23,599"
Mg,Motor Uk HS,1.8,1.5 T-GDI Exclusive 5dr,"7,082",Manual,2022,Petrol,"£18,599"
Land,Rover Range Rover Evoque,1.8,2.0 D240 R-Dynamic HSE 5dr Auto,"24,231",Manual,2019,Diesel,"£30,999"
Vauxhall,Corsa,1.8,1.2 SE 5dr,"34,755",Manual,2019,Petrol,"£9,799"
Peugeot,2008,1.8,1.2 PureTech Allure Premium 5dr,"15,341",Manual,2021,Petrol,"£17,399"
Vauxhall,Mokka,1.8,1.2 Turbo 100 SRi 5dr,"25,315",Manual,2021,Petrol,"£15,999"
Mini,Hatchback,1.8,2.0 JCW II 3dr [Comfort Pack],"10,267",Manual,2020,Petrol,"£20,999"
Mazda,2,1.8,1.5 Skyactiv G Sport Nav 5dr,"8,431",Manual,2020,Petrol,"£13,399"
Honda,Jazz,1.8,1.5 i-MMD Hybrid SR 5dr eCVT,"39,066",Manual,2021,Petrol/Electric,"£15,499"
Toyota,Aygo,1.8,1.0 VVT-i X-Play 5dr,"36,011",Manual,2019,Petrol,"£7,999"
Mini,Hatchback,1.8,1.5 Cooper Classic II 5dr,"16,037",Manual,2019,Petrol,"£12,899"
Citroen,C3,1.8,1.2 PureTech Shine 5dr,"20,667",Manual,2021,Petrol,"£10,999"
Nissan,Qashqai,1.8,1.3 DiG-T 160 N-Connecta 5dr DCT [Glass Roof Pack],"39,387",Manual,2020,Petrol,"£15,899"
Vauxhall,Grandland X,1.8,1.2 Turbo SE 5dr,"22,368",Manual,2019,Petrol,"£11,599"
Ford,Focus,1.8,1.0 EcoBoost Hybrid mHEV 125 ST-Line X Edition 5dr,"9,209",Manual,2021,Petrol/Electric,"£17,299"
Skoda,Karoq,1.8,1.5 TSI SE L 5dr,"13,438",Manual,2022,Petrol,"£21,899"
Ford,Puma,1.8,1.0 EcoBoost Hybrid mHEV 155 ST-Line X 5dr,"20,398",Manual,2021,Petrol/Electric,"£17,199"
Citroen,C3,1.8,1.2 PureTech Shine 5dr,"20,694",Manual,2021,Petrol,"£10,999"
Mini,Hatchback,1.8,2.0 Cooper S Classic II 3dr Auto [Comfort Pack],"11,367",Manual,2020,Petrol,"£18,499"
Vauxhall,Corsa,1.8,1.2 SE Nav 5dr,"35,777",Manual,2020,Petrol,"£9,399"
Renault,Kadjar,1.8,1.3 TCE Iconic 5dr,"20,697",Manual,2020,Petrol,"£12,999"
Volkswagen,Polo,1.8,1.0 Life 5dr,"9,114",Manual,2022,Petrol,"£15,999"
Citroen,Grand C4 Spacetourer,1.8,1.2 PureTech 130 Feel Plus 5dr,"42,333",Manual,2020,Petrol,"£15,299"
Fiat,500,1.8,1.0 Mild Hybrid Dolcevita [Part Leather] 3dr,"8,318",Manual,2022,Petrol/Electric,"£11,999"
Audi,A5,1.8,35 TFSI S Line 5dr S Tronic,"29,895",Manual,2019,Petrol,"£21,299"
Volkswagen,Polo,1.8,1.0 TSI Life 5dr DSG,"14,743",Manual,2022,Petrol,"£18,299"
Toyota,Yaris,1.8,1.5 Hybrid Design 5dr CVT,"32,371",Manual,2017,Petrol/Electric,"£11,999"
KIA,Sportage,1.8,1.6 CRDi 48V ISG 2 5dr,"38,873",Manual,2021,Diesel,"£15,999"
Hyundai,I10,1.8,1.0 Play 5dr,"46,406",Manual,2019,Petrol,"£7,999"
Toyota,C-Hr,1.8,1.8 Hybrid Icon 5dr CVT,"14,177",Manual,2022,Petrol/Electric,"£20,999"
Mg,Motor Uk HS,1.8,1.5 T-GDI Exclusive 5dr,"10,353",Manual,2022,Petrol,"£17,699"
Honda,Hr-V,1.8,1.5 i-VTEC S 5dr,"16,917",Manual,2017,Petrol,"£12,999"
Mg,Motor Uk HS,1.8,1.5 T-GDI Exclusive 5dr,"19,013",Manual,2022,Petrol,"£17,999"
Renault,Captur,1.8,0.9 TCE 90 Iconic 5dr,"12,470",Manual,2019,Petrol,"£10,999"
Citroen,C3,1.8,1.2 PureTech 83 Origins 5dr,"20,887",Manual,2020,Petrol,"£10,599"
Toyota,Proace Verso,1.8,1.5D Shuttle Medium 5dr,"12,202",Manual,2022,Diesel,"£31,799"
Vauxhall,Corsa,1.8,1.2 SE Nav 5dr,"38,779",Manual,2020,Petrol,"£9,599"
Audi,A5,1.8,40 TFSI Black Edition 5dr S Tronic,"14,384",Manual,2020,Petrol,"£25,999"
Vauxhall,Corsa,1.8,1.2 Turbo SRi Premium 5dr,"40,820",Manual,2020,Petrol,"£9,999"
BMW,1 Series,1.8,118i [136] M Sport 5dr Step Auto [LCP-Pro pk],"8,605",Manual,2023,Petrol,"£27,399"
BMW,1 Series,1.8,M135i xDrive 5dr Step Auto [Tech Pack],"9,825",Manual,2020,Petrol,"£26,599"
Hyundai,Tucson,1.8,1.6 GDi SE Nav 5dr 2WD,"17,233",Manual,2020,Petrol,"£13,999"
Fiat,500X,1.8,1.3 Sport 5dr DCT,"18,699",Manual,2022,Petrol,"£16,699"
Seat,Arona,1.8,1.0 TSI 115 FR [EZ] 5dr,"29,679",Manual,2020,Petrol,"£12,499"
Renault,Kadjar,1.8,1.3 TCE Iconic 5dr,"29,411",Manual,2019,Petrol,"£11,999"
Suzuki,S-Cross,1.8,1.4 Boosterjet 48V Hybrid Ultra ALLGRIP 5dr,"3,459",Manual,2023,Petrol/Electric,"£23,599"
KIA,Stonic,1.8,1.0T GDi 2 5dr,"16,658",Manual,2020,Petrol,"£12,999"
Suzuki,Vitara,1.8,1.4 Boosterjet 48V Hybrid SZ-T 5dr Auto,"6,172",Manual,2021,Petrol/Electric,"£18,499"
Vauxhall,Grandland X,1.8,1.2 Turbo Sport Nav 5dr,"16,680",Manual,2019,Petrol,"£13,199"
Vauxhall,Corsa,1.8,1.2 SE Nav 5dr,"39,854",Manual,2020,Petrol,"£9,199"
Peugeot,3008,1.8,1.6 Hybrid4 300 GT Premium 5dr e-EAT8,"20,577",Manual,2021,Petrol/PlugIn,"£26,999"
Peugeot,3008,1.8,1.5 BlueHDi GT 5dr,"6,083",Manual,2022,Diesel,"£23,999"
Ford,Puma,1.8,1.0 EcoBoost ST-Line X 5dr Auto,"4,463",Manual,2020,Petrol,"£19,999"
Fiat,500,1.8,1.0 Mild Hybrid Dolcevita [Part Leather] 3dr,"6,524",Manual,2022,Petrol/Electric,"£11,999"
Nissan,Qashqai,1.8,1.3 DiG-T MH 158 Acenta Premium 5dr Xtronic,"20,119",Manual,2021,Petrol,"£19,699"
Seat,Leon,1.8,1.5 TSI EVO 150 FR [EZ] 5dr,"36,449",Manual,2020,Petrol,"£13,599"
Ford,Focus,1.8,2.0 EcoBlue 190 ST 5dr,"29,230",Manual,2020,Diesel,"£17,999"
Ford,Kuga,1.8,1.5 EcoBoost 150 ST-Line X 5dr,"12,907",Manual,2020,Petrol,"£22,499"
Vauxhall,Crossland X,1.8,1.2 [83] Griffin 5dr [Start Stop],"46,867",Manual,2020,Petrol,"£9,999"
Ford,Focus,1.8,1.0 EcoBoost Hybrid mHEV 125 Titanium Edition 5dr,"11,656",Manual,2021,Petrol/Electric,"£15,699"
Ford,Puma,1.8,1.0 EcoBoost Hybrid mHEV ST-Line X First Ed 5dr,"28,515",Manual,2020,Petrol/Electric,"£16,399"
Hyundai,Ix20,1.8,1.6 SE 5dr Auto,"11,351",Manual,2017,Petrol,"£11,999"
Nissan,Micra,1.8,1.0 IG-T 92 Acenta 5dr CVT,"8,205",Manual,2021,Petrol,"£13,999"
Ford,Fiesta,1.8,1.0 EcoBoost 95 ST-Line Edition 5dr,"28,630",Manual,2021,Petrol,"£12,999"
Vauxhall,Corsa,1.8,1.2 SE Nav 5dr,"37,305",Manual,2019,Petrol,"£9,199"
Volkswagen,Golf,1.8,2.0 TDI 150 Style 5dr DSG,"27,411",Manual,2021,Diesel,"£19,999"
Ford,Puma,1.8,1.0 EcoBoost Hybrid mHEV ST-Line 5dr,"6,472",Manual,2021,Petrol/Electric,"£16,999"
Honda,Jazz,1.8,1.5 i-MMD Hybrid EX 5dr eCVT,"17,336",Manual,2021,Petrol/Electric,"£19,999"
Vauxhall,Crossland X,1.8,1.2 [83] Griffin 5dr [Start Stop],"46,764",Manual,2020,Petrol,"£9,999"
Hyundai,Tucson,1.8,1.6 GDi SE Nav 5dr 2WD,"36,744",Manual,2018,Petrol,"£11,999"
Peugeot,3008,1.8,1.6 Hybrid 225 Allure 5dr e-EAT8,"12,339",Manual,2020,Petrol/PlugIn,"£21,699"
BMW,3 Series,1.8,330e M Sport 4dr Step Auto,"33,723",Manual,2017,Petrol/PlugIn,"£17,399"
Nissan,Qashqai,1.8,1.3 DiG-T MH 158 Acenta Premium 5dr Xtronic,"26,284",Manual,2022,Petrol,"£21,999"
Ford,Fiesta,1.8,1.1 Zetec Navigation 5dr,"40,671",Manual,2018,Petrol,"£8,999"
Nissan,Juke,1.8,1.0 DiG-T 114 N-Connecta 5dr,"11,200",Manual,2023,Petrol,"£17,999"
Volkswagen,Polo,1.8,1.2 TSI Match 5dr DSG,"16,684",Manual,2017,Petrol,"£13,099"
Honda,Jazz,1.8,1.5 i-MMD Hybrid EX 5dr eCVT,"49,144",Manual,2021,Petrol/Electric,"£16,999"
Renault,Captur,1.8,1.5 dCi 95 Iconic 5dr,"27,406",Manual,2020,Diesel,"£13,399"
Citroen,C3,1.8,1.2 PureTech 110 Flair 5dr [6 Speed],"21,674",Manual,2019,Petrol,"£10,699"
Mazda,2,1.8,1.5 Skyactiv G GT Sport Nav 5dr,"21,576",Manual,2021,Petrol,"£14,299"
Citroen,Grand C4 Spacetourer,1.8,1.2 PureTech 130 Sense 5dr,"37,787",Manual,2021,Petrol,"£15,999"
Renault,Clio,1.8,0.9 TCE 90 GT Line 5dr,"7,103",Manual,2019,Petrol,"£11,599"
KIA,Sportage,1.8,1.6 CRDi 48V ISG 2 5dr,"38,997",Manual,2021,Diesel,"£15,999"
Vauxhall,Corsa,1.8,1.2 Turbo SRi 5dr,"38,751",Manual,2020,Petrol,"£9,999"
Audi,A3,1.8,35 TFSI S Line 5dr,"18,235",Manual,2020,Petrol,"£21,499"
Ford,Puma,1.8,1.0 EcoBoost ST-Line Vignale 5dr Auto,"24,490",Manual,2021,Petrol,"£19,999"
Peugeot,508,1.8,1.2 PureTech GT Line 5dr EAT8,"10,393",Manual,2021,Petrol,"£18,999"
Citroen,C3,1.8,1.2 PureTech Shine 5dr,"34,658",Manual,2021,Petrol,"£10,699"
Nissan,Qashqai,1.8,1.3 DiG-T Acenta Premium 5dr,"22,298",Manual,2020,Petrol,"£13,999"
Seat,Leon,1.8,1.0 TSI SE Dynamic [EZ] 5dr,"19,553",Manual,2020,Petrol,"£12,999"
Citroen,Grand C4 Spacetourer,1.8,1.2 PureTech 130 Feel 5dr,"37,678",Manual,2019,Petrol,"£14,699"
Vauxhall,Corsa,1.8,1.2 SE 5dr,"34,106",Manual,2020,Petrol,"£9,999"
KIA,Sportage,1.8,1.6 CRDi 48V ISG 2 5dr,"30,286",Manual,2021,Diesel,"£15,999"
Hyundai,Tucson,1.8,1.6 GDi SE Nav 5dr 2WD,"16,630",Manual,2019,Petrol,"£13,999"
Ford,Fiesta,1.8,1.0 EcoBoost 95 ST-Line Edition 5dr,"34,947",Manual,2020,Petrol,"£11,999"
Renault,Captur,1.8,1.0 TCE 100 Iconic 5dr,"47,986",Manual,2020,Petrol,"£10,999"
Nissan,Qashqai,1.8,1.3 DiG-T MH N-Connecta 5dr,"5,727",Manual,2022,Petrol,"£20,799"
Vauxhall,Corsa,1.8,1.2 Turbo Elite Nav Premium 5dr Auto,"17,982",Manual,2020,Petrol,"£14,999"
Citroen,Grand C4 Spacetourer,1.8,1.2 PureTech 130 Sense 5dr,"38,359",Manual,2021,Petrol,"£15,999"
KIA,Sportage,1.8,1.6T GDi ISG GT-Line 5dr DCT Auto [AWD],"22,272",Manual,2020,Petrol,"£20,999"
Volkswagen,Polo,1.8,1.0 TSI Life 5dr DSG,"8,968",Manual,2022,Petrol,"£18,699"
Seat,Ateca,1.8,1.0 TSI Ecomotive SE [EZ] 5dr,"26,618",Manual,2020,Petrol,"£14,399"
Nissan,Juke,1.8,1.0 DiG-T 114 N-Connecta 5dr,"15,921",Manual,2023,Petrol,"£16,999"
Renault,Kadjar,1.8,1.2 TCE Dynamique S Nav 5dr,"24,373",Manual,2017,Petrol,"£11,399"
Vauxhall,Corsa,1.8,1.2 Turbo SE Edition 5dr,"9,228",Manual,2021,Petrol,"£12,499"
Audi,A3,1.8,40 TFSI e S Line 5dr S Tronic,"29,031",Manual,2021,Petrol/PlugIn,"£23,299"
Volkswagen,Polo,1.8,1.2 TSI Beats 5dr,"26,397",Manual,2017,Petrol,"£11,299"
Ford,Fiesta,1.8,1.0 EcoBoost 95 ST-Line Edition 5dr,"28,423",Manual,2021,Petrol,"£12,999"
Fiat,500,1.8,1.0 Mild Hybrid Dolcevita [Part Leather] 3dr,"4,111",Manual,2022,Petrol/Electric,"£11,799"
Peugeot,208,1.8,1.2 PureTech 100 Active Premium 5dr,"7,542",Manual,2022,Petrol,"£15,499"
Land,Rover Range Rover Evoque,1.8,2.0 P250 First Edition 5dr Auto,"17,855",Manual,2020,Petrol,"£33,999"
Renault,Captur,1.8,1.5 dCi 90 Dynamique S Nav 5dr,"39,986",Manual,2017,Diesel,"£9,399"
Mg,Motor Uk HS,1.8,1.5 T-GDI Exclusive 5dr,"14,685",Manual,2022,Petrol,"£17,699"
Vauxhall,Crossland X,1.8,1.2T ecoTec [110] SE 5dr [6 Speed] [S-S],"42,601",Manual,2019,Petrol,"£8,999"
Renault,Clio,1.8,1.0 TCe 100 RS Line 5dr,"32,159",Manual,2020,Petrol,"£11,999"
Vauxhall,Crossland X,1.8,1.2 [83] Elite Nav 5dr,"43,564",Manual,2020,Petrol,"£9,799"
Vauxhall,Grandland X,1.8,1.2 Turbo Business Edition Nav 5dr,"26,224",Manual,2020,Petrol,"£13,699"
KIA,Sportage,1.8,1.6 CRDi 48V ISG 2 5dr,"29,674",Manual,2021,Diesel,"£16,599"
Audi,Q2,1.8,30 TFSI Black Edition 5dr,"25,158",Manual,2020,Petrol,"£19,999"
KIA,RIO,1.8,1.0 T GDi 48V 118 3 5dr,"10,600",Manual,2021,Petrol,"£15,599"
Fiat,500,1.8,1.0 Mild Hybrid Dolcevita [Part Leather] 3dr,"6,646",Manual,2022,Petrol/Electric,"£11,999"
Citroen,Grand C4 Spacetourer,1.8,1.2 PureTech 130 Sense 5dr,"30,749",Manual,2021,Petrol,"£15,999"
Ford,Focus,1.8,1.0 EcoBoost Hybrid mHEV 125 Titanium Edition 5dr,"13,510",Manual,2021,Petrol/Electric,"£17,599"
Renault,Clio,1.8,1.0 TCe 90 RS Line 5dr,"11,258",Manual,2022,Petrol,"£15,799"
Seat,Arona,1.8,1.0 TSI 115 FR [EZ] 5dr,"18,705",Manual,2020,Petrol,"£12,999"
Volkswagen,T-Cross,1.8,1.0 TSI 110 R-Line 5dr,"1,201",Manual,2023,Petrol,"£23,699"
Volkswagen,T-Roc,1.8,1.6 TDI SEL 5dr,"14,862",Manual,2018,Diesel,"£18,699"
Ford,Fiesta,1.8,1.0 EcoBoost Hybrid mHEV 125 Active X Edition 5dr,"13,931",Manual,2021,Petrol/Electric,"£14,699"
Mercedes-Benz,A Class,1.8,A180 SE 5dr,"32,309",Manual,2019,Petrol,"£15,699"
Volkswagen,Golf,1.8,1.4 TSI eHybrid Style 5dr DSG,"21,635",Manual,2022,Petrol/PlugIn,"£23,999"
Fiat,Panda,1.8,1.2 Lounge 5dr,"18,009",Manual,2018,Petrol,"£7,799"
Mg,Motor Uk HS,1.8,1.5 T-GDI Exclusive 5dr,"15,021",Manual,2022,Petrol,"£17,699"
KIA,Ceed,1.8,1.6 CRDi 48V ISG 2 NAV 5dr,"29,269",Manual,2021,Diesel,"£13,999"
Volkswagen,Golf,1.8,1.5 TSI EVO 150 Match Edition 5dr,"13,427",Manual,2020,Petrol,"£17,599"
Vauxhall,Crossland,1.8,1.2 Turbo SE 5dr,"43,314",Manual,2021,Petrol,"£10,799"
Ford,Fiesta,1.8,1.0 EcoBoost 95 ST-Line Edition 5dr,"22,706",Manual,2021,Petrol,"£12,999"
Ford,Fiesta,1.8,1.0 EcoBoost 95 ST-Line Edition 5dr,"28,933",Manual,2021,Petrol,"£12,999"
Nissan,Juke,1.8,1.0 DiG-T 114 N-Connecta 5dr,"6,818",Manual,2023,Petrol,"£18,599"
Nissan,Qashqai,1.8,1.5 dCi Tekna [Glass Roof Pack] 5dr,"40,961",Manual,2018,Diesel,"£13,699"
KIA,Sportage,1.8,1.6 GDi ISG 2 5dr,"18,896",Manual,2020,Petrol,"£16,999"
Volkswagen,Polo,1.8,2.0 TSI GTI 5dr DSG,"17,635",Manual,2020,Petrol,"£16,299"
BMW,2 Series,1.8,218i Sport 5dr,"28,453",Manual,2018,Petrol,"£14,799"
Vauxhall,Mokka X,1.8,1.4T Active 5dr,"22,715",Manual,2017,Petrol,"£10,799"
Fiat,500,1.8,1.0 Mild Hybrid Lounge 2dr,"14,375",Manual,2021,Petrol/Electric,"£11,599"
Volkswagen,Golf,1.8,2.0 TSI 320 R 4Motion 5dr DSG,"11,005",Manual,2021,Petrol,"£33,799"
Mg,Motor Uk HS,1.8,1.5 T-GDI Exclusive 5dr,"10,781",Manual,2022,Petrol,"£17,699"
Fiat,500,1.8,1.0 Mild Hybrid Dolcevita [Part Leather] 3dr,"7,040",Manual,2022,Petrol/Electric,"£11,999"
Fiat,500,1.8,1.0 Mild Hybrid Dolcevita [Part Leather] 3dr,"7,516",Manual,2022,Petrol/Electric,"£11,999"
Volkswagen,Polo,1.8,1.0 TSI 115 SEL 5dr DSG,"2,594",Manual,2020,Petrol,"£17,999"
BMW,3 Series,1.8,320i M Sport 4dr Step Auto,"39,310",Manual,2018,Petrol,"£16,699"
Mini,Hatchback,1.8,2.0 Cooper S Classic II 3dr,"22,608",Manual,2019,Petrol,"£14,299"
Ford,Fiesta,1.8,1.0 EcoBoost 95 Active Edition 5dr,"12,755",Manual,2020,Petrol,"£12,599"
Volkswagen,Polo,1.8,1.0 Life 5dr,"9,101",Manual,2022,Petrol,"£15,999"
Citroen,C3,1.8,1.2 PureTech Shine 5dr,"23,062",Manual,2021,Petrol,"£10,999"
Ford,Fiesta,1.8,1.0 EcoBoost 95 ST-Line Edition 5dr,"33,444",Manual,2021,Petrol,"£12,499"
Ford,Kuga,1.8,1.5 EcoBoost 150 Titanium Edition 5dr,"13,777",Manual,2021,Petrol,"£21,599"
Renault,Clio,1.8,1.6 E-TECH full hybrid 145 Techno 5dr Auto,"19,115",Manual,2022,Petrol/Electric,"£17,399"
Fiat,500,1.8,1.0 Mild Hybrid Dolcevita [Part Leather] 3dr,"8,888",Manual,2022,Petrol/Electric,"£11,999"
Nissan,Juke,1.8,1.0 DiG-T N-Connecta 5dr,"23,272",Manual,2020,Petrol,"£14,599"
KIA,Sportage,1.8,1.6 GDi ISG 2 5dr,"29,972",Manual,2020,Petrol,"£15,999"
Nissan,Micra,1.8,0.9 IG-T Tekna 5dr,"28,954",Manual,2017,Petrol,"£10,299"
Vauxhall,Corsa,1.8,1.4 Energy 5dr [AC],"25,757",Manual,2018,Petrol,"£8,999"
BMW,3 Series,1.8,320i Sport 4dr Step Auto,"42,241",Manual,2020,Petrol,"£20,599"
Renault,Captur,1.8,1.0 TCE 90 S Edition 5dr,"10,078",Manual,2021,Petrol,"£16,299"
BMW,1 Series,1.8,118i [136] M Sport 5dr [Live Cockpit Pro-Pro pk],"8,886",Manual,2023,Petrol,"£26,499"
Peugeot,208,1.8,1.2 PureTech Active Premium 5dr,"16,272",Manual,2022,Petrol,"£13,999"
Audi,RS5,1.8,RS 5 TFSI Quattro Audi Sport Edn 2dr Tiptronic,"23,513",Manual,2019,Petrol,"£41,599"
BMW,M4,1.8,M4 2dr DCT [Competition-Ultimate Pack],"16,827",Manual,2020,Petrol,"£38,599"
Vauxhall,Grandland X,1.8,1.2 Turbo SE 5dr,"15,636",Manual,2020,Petrol,"£12,099"
Renault,Captur,1.8,1.0 TCE 100 Iconic 5dr,"43,356",Manual,2020,Petrol,"£10,999"
Land,Rover Range Rover Evoque,1.8,2.0 D180 R-Dynamic HSE 5dr Auto,"17,520",Manual,2019,Diesel,"£29,999"
Hyundai,Tucson,1.8,1.7 CRDi Blue Drive SE 5dr 2WD,"47,369",Manual,2017,Diesel,"£10,899"
Nissan,Qashqai,1.8,1.3 DiG-T MH N-Connecta 5dr,"8,852",Manual,2022,Petrol,"£21,599"
Mercedes-Benz,A Class,1.8,A200 Sport Executive Edition 5dr Auto,"25,173",Manual,2022,Petrol,"£22,599"
Fiat,500,1.8,1.0 Mild Hybrid Dolcevita [Part Leather] 3dr,"9,003",Manual,2022,Petrol/Electric,"£11,999"
BMW,2 Series,1.8,218i M Sport 2dr [Nav] Step Auto,"15,506",Manual,2020,Petrol,"£18,799"
Ford,Fiesta,1.8,1.0 EcoBoost Titanium X 5dr,"35,952",Manual,2019,Petrol,"£11,999"
KIA,Sportage,1.8,1.6 CRDi 48V ISG 2 5dr,"29,113",Manual,2021,Diesel,"£16,599"
Ford,Tourneo Courier,1.8,1.0 EcoBoost Zetec 5dr,"29,425",Manual,2019,Petrol,"£12,399"
Hyundai,Tucson,1.8,1.6 GDi SE Nav 5dr 2WD,"18,563",Manual,2020,Petrol,"£13,999"
Volkswagen,Polo,1.8,1.0 TSI Life 5dr DSG,"17,009",Manual,2022,Petrol,"£18,299"
Honda,Cr-V,1.8,2.0 i-MMD Hybrid SE 2WD 5dr eCVT,"3,183",Manual,2021,Petrol/Electric,"£25,599"
Citroen,C3,1.8,1.2 PureTech Flair 5dr,"20,819",Manual,2021,Petrol,"£10,699"
Fiat,500,1.8,1.0 Mild Hybrid Dolcevita [Part Leather] 3dr,"8,183",Manual,2022,Petrol/Electric,"£11,999"
Vauxhall,Astra,1.8,1.2 Turbo 145 SRi 5dr,"43,390",Manual,2021,Petrol,"£10,999"
Ford,Kuga,1.8,1.5 EcoBoost Titanium Edition 5dr 2WD,"14,549",Manual,2019,Petrol,"£14,999"
Vauxhall,Corsa,1.8,1.2 Turbo [130] SRi Premium 5dr Auto,"16,114",Manual,2021,Petrol,"£14,299"
Audi,A3,1.8,30 TDI 116 S Line 4dr,"14,629",Manual,2020,Diesel,"£19,992"
Toyota,Yaris,1.8,1.5 Hybrid Excel 5dr CVT,"16,688",Manual,2020,Petrol/Electric,"£16,299"
Vauxhall,Corsa,1.8,1.2 Turbo SRi 5dr,"41,155",Manual,2020,Petrol,"£9,999"
Hyundai,I20,1.8,1.2 MPi SE 5dr,"32,805",Manual,2019,Petrol,"£10,499"
Vauxhall,Grandland X,1.8,1.2 Turbo SE 5dr,"12,995",Manual,2020,Petrol,"£12,599"
Audi,A5,1.8,35 TFSI S Line 2dr S Tronic,"26,551",Manual,2019,Petrol,"£19,999"
Ford,Fiesta,1.8,1.0 EcoBoost ST-Line Navigation 5dr Auto,"25,307",Manual,2019,Petrol,"£13,499"
Citroen,C3,1.8,1.2 PureTech Shine 5dr,"26,237",Manual,2021,Petrol,"£10,999"
Skoda,Kamiq,1.8,1.0 TSI 95 SE 5dr,"5,446",Manual,2021,Petrol,"£15,599"
Mg,Motor Uk HS,1.8,1.5 T-GDI Exclusive 5dr,"19,189",Manual,2022,Petrol,"£17,999"
Hyundai,Tucson,1.8,1.6 GDi SE Nav 5dr 2WD,"16,536",Manual,2020,Petrol,"£14,499"
Fiat,500,1.8,1.2 Lounge 3dr Dualogic,"12,989",Manual,2019,Petrol,"£12,999"
Volkswagen,T-Cross,1.8,1.0 TSI SE 5dr,"20,974",Manual,2019,Petrol,"£14,399"
Volkswagen,Polo,1.8,1.0 Life 5dr,"16,353",Manual,2022,Petrol,"£15,799"
Toyota,Rav4,1.8,2.5 PHEV Dynamic 5dr CVT,"9,799",Manual,2021,Petrol/PlugIn,"£35,499"
Alfa,Romeo Stelvio,1.8,2.2 D 210 Speciale 5dr Auto,"23,187",Manual,2019,Diesel,"£23,499"
Seat,Arona,1.8,1.0 TSI SE Technology [EZ] 5dr,"17,672",Manual,2020,Petrol,"£12,699"
Suzuki,Swift,1.8,1.4 Boosterjet 48V Hybrid Sport 5dr,"22,927",Manual,2022,Petrol/Electric,"£14,999"
Ford,Fiesta,1.8,1.0 EcoBoost Hybrid mHEV 155 Vignale Edition 5dr,"12,484",Manual,2021,Petrol/Electric,"£15,999"
Dacia,Sandero Stepway,1.8,0.9 TCe SE Twenty 5dr,"21,176",Manual,2020,Petrol,"£10,499"
KIA,RIO,1.8,1.0 T GDi 2 5dr,"19,671",Manual,2020,Petrol,"£12,199"
Skoda,Fabia,1.8,1.0 MPI SE 5dr,"24,791",Manual,2018,Petrol,"£8,699"
Vauxhall,Grandland X,1.8,1.2 Turbo Griffin 5dr,"30,115",Manual,2020,Petrol,"£13,299"
Hyundai,Tucson,1.8,1.6 GDi SE Nav 5dr 2WD,"29,132",Manual,2019,Petrol,"£12,999"
Mini,Hatchback,1.8,2.0 Cooper S Exclusive 5dr Auto,"9,424",Manual,2022,Petrol,"£22,999"
Ssangyong,Korando,1.8,1.5 Ultimate 5dr,"15,530",Manual,2021,Petrol,"£17,999"
Skoda,Octavia,1.8,1.0 TSI SE Technology 5dr,"9,659",Manual,2020,Petrol,"£13,099"
Fiat,500,1.8,1.0 Mild Hybrid Dolcevita [Part Leather] 3dr,"5,949",Manual,2022,Petrol/Electric,"£11,999"
Volkswagen,Polo,1.8,1.0 EVO 80 Match 5dr,"12,421",Manual,2021,Petrol,"£14,999"
Audi,Q2,1.8,30 TFSI Sport 5dr,"15,437",Manual,2021,Petrol,"£19,999"
Audi,A1,1.8,30 TFSI Citycarver 5dr,"17,845",Manual,2021,Petrol,"£17,499"
Hyundai,Tucson,1.8,1.6 GDi SE Nav 5dr 2WD,"26,621",Manual,2019,Petrol,"£13,599"
Mercedes-Benz,A Class,1.8,A180 AMG Line 5dr,"11,755",Manual,2020,Petrol,"£19,399"
Vauxhall,Astra,1.8,1.2 Turbo 130 GS 5dr,"4,093",Manual,2023,Petrol,"£22,999"
Citroen,Grand C4 Spacetourer,1.8,1.2 PureTech 130 Sense 5dr,"38,204",Manual,2021,Petrol,"£15,999"
Ford,Fiesta,1.8,1.0 EcoBoost 95 Active Edition 5dr,"18,789",Manual,2021,Petrol,"£12,999"
Audi,A6,1.8,40 TFSI Sport 4dr S Tronic,"17,247",Manual,2021,Petrol,"£23,599"
Toyota,C-Hr,1.8,1.2T Excel 5dr,"33,186",Manual,2018,Petrol,"£13,999"
Ford,Puma,1.8,1.0 EcoBoost Hybrid mHEV Titanium 5dr,"13,624",Manual,2021,Petrol/Electric,"£16,499"
Volvo,Xc40,1.8,2.0 D4 [190] Inscription 5dr AWD Geartronic,"28,790",Manual,2019,Diesel,"£25,499"
Suzuki,Vitara,1.8,1.4 Boosterjet 48V Hybrid SZ-T 5dr,"20,826",Manual,2020,Petrol/Electric,"£12,999"
Vauxhall,Corsa,1.8,1.2 SE 5dr,"27,391",Manual,2020,Petrol,"£10,599"
Ford,Focus,1.8,1.5 EcoBlue 120 Active 5dr,"26,982",Manual,2019,Diesel,"£13,699"
Vauxhall,Corsa,1.8,1.2 Turbo SRi Nav 5dr,"9,366",Manual,2020,Petrol,"£11,999"
Mg,Motor Uk ZS,1.8,1.0T GDi Exclusive 5dr DCT,"16,000",Manual,2018,Petrol,"£13,699"
